Name,StructType,Project_Id,ProjectLnk,Status,Appear_Dt,Appear_Src,Disapp_Dt,Disapp_Src,Editor,Edit_Dt,EditAction,Model_ID,Model_Cred,ModelBatch,Model_File,Model_Dt,Model_Note,Model_LOD,Survey_Dt,Survey_Src,Centr_Lat,Centr_Lon,Gnd_El_Ft,Z_Max_Ft,Z_MIn_Ft,Height_Ft,Tile_ID,Parcel_ID,Struct_ID,StructUse,GoogleLnk,NearMapLnk,Struct_Lnk,Parcel_Lnk,chgAction,chgStatus,chgStatDt,chgStatSrc,chgQAIssue,chgFlag,ChgEdBatch,RecInitUsr,RecInitDt,ChgFlagger,ChgFlagDt
17 PARKER ST,Building,0,,Current,19000101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_SBR6GVY,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3834337292,-71.0791478319,38.8883906756,67.4999958333,33.0000648333,28.6116051577,BOS_G_2,0202083000,,,"https://www.google.com/maps/search//@42.3814337291593,-71.0791478318533,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3834337291593,-71.0791478318533,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202083000,,,,,,,,,,,
19 PARKER ST,Building,0,,Current,18750101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_Q7VZSED,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3833428245,-71.0793358535,41.4613404372,73.9999828333,39.5000518333,32.5386423961,BOS_G_2,0202084000,,,"https://www.google.com/maps/search//@42.3813428244509,-71.0793358535369,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3833428244509,-71.0793358535369,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202084000,,,,,,,,,,,
16 BRIGHTON ST,Building,0,,Current,18850101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_GR2DW1I,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3834850105,-71.0781905854,22.96,56.0000188333,19.5000918333,33.0400188333,BOS_G_2,0202045000,,,"https://www.google.com/maps/search//@42.381485010510296,-71.0781905854162,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3834850105103,-71.0781905854162,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202045000,,,,,,,,,,,
6 PARKER ST,Building,0,,Current,18900101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_Y5EBVK0,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3838038036,-71.0784760999,29.52,62.5000058333,26.0000788333,32.9800058333,BOS_G_2,0202070000,,,"https://www.google.com/maps/search//@42.3818038036006,-71.078476099866,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3838038036006,-71.078476099866,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202070000,,,,,,,,,,,
21 BRIGHTON ST,Building,0,,Current,18800101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_47327VI,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3833659027,-71.0778356373,18.2635124114,44.5000418333,13.0001048333,26.2365294219,BOS_G_2,0202021000,,,"https://www.google.com/maps/search//@42.381365902701,-71.0778356373094,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.383365902701,-71.0778356373094,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202021000,,,,,,,,,,,
18 BRIGHTON ST,Building,0,,Current,20040101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_0Q41WRD,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3835737417,-71.0781210846,22.96,56.0000188333,19.5000918333,33.0400188333,BOS_G_2,0202044000,,,"https://www.google.com/maps/search//@42.3815737416831,-71.0781210845529,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3835737416831,-71.0781210845529,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202044000,,,,,,,,,,,
90 -92 ARLINGTON AV,Building,0,,Current,19200101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_SAMHBT2,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3873442048,-71.0756041667,19.68,29.5000718333,11.5001078333,9.82007183333,BOS_G_2,0201845000,,,"https://www.google.com/maps/search//@42.385344204822296,-71.0756041667458,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3873442048223,-71.0756041667458,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0201845000,,,,,,,,,,,
80 70 ALFORD ST,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_Z5YC1PI,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3877144898,-71.0748459257,16.4,42.5000458333,11.5001078333,26.1000458333,BOS_G_2,0201836000,,,"https://www.google.com/maps/search//@42.3857144898197,-71.0748459257243,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3877144898197,-71.0748459257243,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0201836000,,,,,,,,,,,
78 ARLINGTON AV,Building,0,,Current,19200101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_RL6QJ7A,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3871802854,-71.0750051009,19.68,49.0000328333,13.0001048333,29.3200328333,BOS_G_2,0201851000,,,"https://www.google.com/maps/search//@42.385180285378695,-71.0750051008571,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3871802853787,-71.0750051008571,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0201851000,,,,,,,,,,,
20 ARLINGTON AV,Building,0,,Current,18990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_PV1SYN3,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3862109297,-71.0751642592,17.9299722424,44.5000418333,15.0001008333,26.5700695909,BOS_G_2,0201868000,,,"https://www.google.com/maps/search//@42.384210929713596,-71.0751642592433,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3862109297136,-71.0751642592433,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0201868000,,,,,,,,,,,
22 R22 DORRANCE ST,Building,0,,Current,18990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_G9L5UV5,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3871443626,-71.0753177802,19.68,39.5000518333,11.5001078333,19.8200518333,BOS_G_2,0201852000,,,"https://www.google.com/maps/search//@42.385144362573996,-71.0753177801863,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.387144362574,-71.0753177801863,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0201852000,,,,,,,,,,,
20 ARLINGTON AV,Building,0,,Current,18990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_FIG76EP,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3854417168,-71.0754136366,19.68,41.0000488333,19.5000918333,21.3200488333,BOS_G_2,0201868000,,,"https://www.google.com/maps/search//@42.383441716765695,-71.0754136366482,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3854417167657,-71.0754136366482,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0201868000,,,,,,,,,,,
80 70 ALFORD ST,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_AN829I0,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3880475689,-71.0755096119,16.4,34.5000618333,11.5001078333,18.1000618333,BOS_G_2,0201836000,,,"https://www.google.com/maps/search//@42.386047568859595,-71.0755096119157,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3880475688596,-71.0755096119157,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0201836000,,,,,,,,,,,
3 SHERMAN ST,Building,0,,Current,19000101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_VMXWLCP,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3869676703,-71.0760443736,22.96,36.0000588333,18.0000948333,13.0400588333,BOS_G_2,0201852010,,,"https://www.google.com/maps/search//@42.384967670308896,-71.0760443736452,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3869676703089,-71.0760443736452,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0201852010,,,,,,,,,,,
6 10 TEMPLE ST,Building,0,,Current,19400101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_ZQP64WQ,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3866944149,-71.0760612209,22.96,37.5000558333,18.0000948333,14.5400558333,BOS_G_2,0201852002,,,"https://www.google.com/maps/search//@42.384694414943795,-71.0760612208689,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3866944149438,-71.0760612208689,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0201852002,,,,,,,,,,,
1 1A MYSTIC AV,Building,0,,Current,18990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_NZNGRR4,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3859396067,-71.0760962979,26.24,46.0000388333,19.5000918333,19.7600388333,BOS_G_2,0201853000,,,"https://www.google.com/maps/search//@42.383939606734096,-71.0760962979176,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3859396067341,-71.0760962979176,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0201853000,,,,,,,,,,,
3 SHERMAN ST,Building,0,,Current,19000101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_EGKAQRF,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3864984822,-71.0763063157,16.4,44.5000418333,18.0000948333,28.1000418333,BOS_G_2,0201852010,,,"https://www.google.com/maps/search//@42.3844984821881,-71.0763063156553,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3864984821881,-71.0763063156553,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0201852010,,,,,,,,,,,
7 9 SHERMAN ST,Building,0,,Current,18990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_UVBBD98,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3872742654,-71.0764363397,16.4,57.5000158333,10.0001108333,41.1000158333,BOS_G_2,0201864000,,,"https://www.google.com/maps/search//@42.3852742653936,-71.0764363397017,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3872742653936,-71.0764363397017,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0201864000,,,,,,,,,,,
80 70 ALFORD ST,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_9G45RCW,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3892242943,-71.0749457236,13.12,26.0000788333,6.50011783333,12.8800788333,BOS_G_2,0201836000,,,"https://www.google.com/maps/search//@42.387224294339894,-71.0749457235537,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3892242943399,-71.0749457235537,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0201836000,,,,,,,,,,,
80 70 ALFORD ST,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_O33F9RX,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3886547263,-71.075027732,13.12,36.0000588333,8.00011483334,22.8800588333,BOS_G_2,0201836000,,,"https://www.google.com/maps/search//@42.386654726272795,-71.0750277320273,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3886547262728,-71.0750277320273,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0201836000,,,,,,,,,,,
80 70 ALFORD ST,Building,0,,Current,,,,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_6UR11H8,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.389578401,-71.0747701999,13.12,33.0000648333,6.50011783333,19.8800648333,BOS_G_2,0201836000,,,"https://www.google.com/maps/search//@42.387578401015396,-71.0747701998565,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3895784010154,-71.0747701998565,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0201836000,,,,,,,,,,,
12 BRIGHTON ST,Building,0,,Current,18850101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_JMCOCYT,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3832933029,-71.0784743248,26.6157769244,39.5000518333,21.5000878333,12.8842749089,BOS_G_2,0202047000,,,"https://www.google.com/maps/search//@42.3812933029307,-71.0784743248043,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3832933029307,-71.0784743248043,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202047000,,,,,,,,,,,
3 PARKER ST,Building,0,,Current,18850101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_TS7JEUN,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3841684244,-71.0788116368,36.4630437667,52.5000258333,28.0000748333,16.0369820666,BOS_G_2,0202076000,,,"https://www.google.com/maps/search//@42.3821684244384,-71.0788116367654,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3841684244384,-71.0788116367654,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202076000,,,,,,,,,,,
22 PARKER ST,Building,0,,Current,18700101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_3A2CZ3Z,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3830776509,-71.0787596051,29.52,46.0000388333,26.0000788333,16.4800388333,BOS_G_2,0202062000,,,"https://www.google.com/maps/search//@42.3810776508997,-71.0787596051194,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3830776508997,-71.0787596051194,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202062000,,,,,,,,,,,
71 PERKINS ST,Building,0,,Current,18990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_9SX81DO,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3845621711,-71.0784875613,26.24,51.0000288333,23.0000848333,24.7600288333,BOS_G_2,0201894000,,,"https://www.google.com/maps/search//@42.382562171080195,-71.0784875613468,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3845621710802,-71.0784875613468,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0201894000,,,,,,,,,,,
27 BRIGHTON ST,Building,0,,Current,18850101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_0RBZ1PG,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3835327944,-71.0777412905,16.4,56.0000188333,13.0001048333,39.6000188333,BOS_G_2,0202024000,,,"https://www.google.com/maps/search//@42.3815327943786,-71.0777412905261,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3835327943786,-71.0777412905261,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202024000,,,,,,,,,,,
24 BRIGHTON ST,Building,0,,Current,19000101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_H96J42C,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.383775368,-71.0779765644,22.1887513681,56.0000188333,19.5000918333,33.8112674652,BOS_G_2,0202041000,,,"https://www.google.com/maps/search//@42.3817753680205,-71.0779765644063,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3837753680205,-71.0779765644063,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202041000,,,,,,,,,,,
25 BRIGHTON ST,Building,0,,Current,18850101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_QRI45Z0,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3834827136,-71.077775961,16.4,56.0000188333,13.0001048333,39.6000188333,BOS_G_2,0202023000,,,"https://www.google.com/maps/search//@42.381482713606296,-71.077775960987,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3834827136063,-71.077775960987,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202023000,,,,,,,,,,,
52 ROLAND ST,Building,0,,Current,19250101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_S61LKXA,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3814749799,-71.0795065922,9.84,34.5000618333,5.00012083334,24.6600618333,BOS_G_2,0202126000,,,"https://www.google.com/maps/search//@42.379474979931096,-71.0795065922474,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3814749799311,-71.0795065922474,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202126000,,,,,,,,,,,
52 ROLAND ST,Building,0,,Current,19250101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_1I0JZTN,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3814612349,-71.0796459457,9.84,39.5000518333,5.00012083334,29.6600518333,BOS_G_2,0202126000,,,"https://www.google.com/maps/search//@42.3794612349489,-71.0796459456845,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3814612349489,-71.0796459456845,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202126000,,,,,,,,,,,
142 CAMBRIDGE ST,Building,0,,Current,18990101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_54MLPMX,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3820177092,-71.0806202637,13.12,28.0000748333,6.50011783333,14.8800748333,BOS_G_2,0202103000,,,"https://www.google.com/maps/search//@42.380017709165195,-71.0806202637411,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3820177091652,-71.0806202637411,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202103000,,,,,,,,,,,
128 140 CAMBRIDGE ST,Building,0,,Current,19200101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_ZP12V48,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3818861147,-71.0803393707,9.84,44.5000418333,6.50011783333,34.6600418333,BOS_G_2,0202104000,,,"https://www.google.com/maps/search//@42.379886114700696,-71.0803393706871,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3818861147007,-71.0803393706871,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202104000,,,,,,,,,,,
60 66 CAMBRIDGE ST,Building,0,,Current,19300101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_3PZZ7YL,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3823371302,-71.0760070399,9.84,26.0000788333,5.00012083334,16.1600788333,BOS_G_2,0202150000,,,"https://www.google.com/maps/search//@42.3803371301642,-71.0760070398633,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3823371301642,-71.0760070398633,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202150000,,,,,,,,,,,
60 66 CAMBRIDGE ST,Building,0,,Current,19300101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_JSARJYR,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3818200205,-71.0756139376,9.84,19.5000918333,5.00012083334,9.66009183334,BOS_G_2,0202150000,,,"https://www.google.com/maps/search//@42.3798200205354,-71.0756139375791,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3818200205354,-71.0756139375791,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202150000,,,,,,,,,,,
60 66 CAMBRIDGE ST,Building,0,,Current,19300101,"Boston Assessor, 2018",,,pbcGIS,20170909,Inserted multipatches based on extruded  Bos3d_Building_Poly,BOS_H2PNGMW,Extruded from 2012 Photogrammetric Footprints and DTM by pbcGIS.,GIS Sources,Bos3dBase.gdb/Bos3d_Buildings_Poly,20170909,,1,20110401,"Photogrammetry by Infotech, 2011",42.3821760609,-71.0757056652,9.84,34.5000618333,5.00012083334,24.6600618333,BOS_G_2,0202150000,,,"https://www.google.com/maps/search//@42.380176060857394,-71.0757056652497,263a,35y,39.46t/data=!3m1!1e3","https://apps.nearmap.com/maps/#/@42.3821760608574,-71.0757056652497,21.00z,1d/3D",,https://app01.cityofboston.gov/AssessingMap/?find=0202150000,,,,,,,,,,,
